ID_PRODUCT,PROTITLE,PRODESCRIPTION,PRORELEASEDATE,PROPRICE,PRODISCOUNT,PROREWARDPERCENTAGE,PROREFUNDABLE
6415,Switchable intermediate approach - Puzzle Game,Opportunity line central government still smile. Happen policy woman already every. Foot partner trade every world.,2017-03-16,38.54,0.0,,False
6416,Configurable content-based instruction set - Casual Game,For behind court American attorney article increase best. Statement can close third experience performance.,2018-03-13,56.91,0.0,,False
6417,Right-sized multi-state throughput - Shooter Game,Even a see check case agree either per. Concern use car environment my right.,2022-04-18,25.19,0.71,5,True
6418,Proactive static knowledgebase - Horror Game,Back relate conference us because old remember. Down policy usually tonight different when. Free example summer each.,2020-08-23,58.82,0.0,,True
6419,Stand-alone attitude-oriented adapter - Horror Game,Have share prevent today upon need. How energy focus case.,2016-05-09,67.32,0.0,10,True
6420,Business-focused homogeneous success - Shooter Game,Available understand professor. Natural effect begin my onto financial. Local less pressure skin week authority.,2021-11-29,46.39,0.39,,True
6421,Advanced impactful open architecture - Shooter Game,Eye to successful interesting letter. Study account allow foreign south central clearly base.,2018-06-20,20.52,0.0,10,True
6422,Up-sized needs-based neural-net - Indie Game,Threat pass wait president. Lawyer clear use approach report kitchen owner. Foreign because enjoy goal card good.,2017-11-27,30.49,0.1,,True
6423,Networked bandwidth-monitored pricing structure - Platformer Game,Claim meet mind practice nature tree. Life central with quality teacher hope tonight. Manager north mean senior fact family.,2022-02-28,46.87,0.48,20,True
6424,Fully-configurable modular intranet - Fighting Game,Mention movement page adult discover perhaps reality whom. Benefit purpose hope future minute community full. Young shoulder five.,2021-06-08,56.51,0.0,,False
6425,Advanced actuating array - Shooter Game,Address media site discuss. Low make thought past response unit. She write use information tonight.,2021-02-28,15.49,0.0,0,False
6426,Visionary maximized data-warehouse - Adventure Game,Over walk carry class risk sit just. See the year wife maybe. Establish either great which eat affect example. Yes situation trade play condition party perform.,2020-10-13,48.3,0.0,0,False
6427,Networked reciprocal time-frame - Sports Game,Western blood actually large. Forget story scene party.,2019-10-21,22.83,0.0,,False
6428,Quality-focused intermediate methodology - Adventure Game,Yes lose out project. Front president performance enter government story who.,2020-07-08,31.61,0.0,15,False
6429,Inverse user-facing data-warehouse - RPG Game,Building activity blood political. She happy break. Crime bag only public coach year a.,2022-06-20,54.71,0.0,,True
6430,Secured homogeneous access - Platformer Game,Hotel seat half reach reflect big sea. Scene same during laugh question.,2020-04-23,42.62,0.0,10,False
6431,De-engineered 3rdgeneration analyzer - Casual Game,Memory exist white time treat. Through stop think hot school. Check as to make truth laugh. Option practice woman article.,2019-09-27,26.02,0.0,20,False
6432,Cloned solution-oriented project - Simulation Game,Give act effort whole standard. Attention body later us world.,2023-09-14,69.05,0.0,,False
6433,Re-engineered encompassing application - Casual Game,Character hold reach movie along nation door. Space before picture not. Plant attack serious husband indeed end itself.,2023-11-03,37.44,0.0,0,False
6434,Virtual responsive matrices - Racing Game,Little ability boy. Shake hotel indeed choice serious how tell.,2016-02-12,29.0,0.0,20,False
6435,Pre-emptive intermediate productivity - Strategy Game,Protect evening sense friend country where look. South law unit write window effect have successful. To city benefit organization.,2021-11-09,48.78,0.0,15,True
6436,Horizontal full-range focus group - Casual Game,Late tell loss. Somebody hope cultural outside maybe. Company Republican during senior image standard.,2019-05-14,14.48,0.08,5,True
6437,Adaptive background installation - Action Game,Form parent loss during wind. Help herself this fish fire with leave fall.,2024-11-17,25.37,0.0,,False
6438,Total foreground ability - Shooter Game,Picture thank attack feel really truth. Law deep design bed consumer quickly. Maintain effect player stop director coach herself likely.,2016-02-17,42.05,0.0,5,False
6439,Decentralized national contingency - Indie Game,Pass talk teacher add those.,2019-12-09,31.66,0.0,,True
6440,Visionary regional model - Sports Game,Team new claim go subject blood south. Some role administration international information cultural wait.,2018-12-20,37.89,0.0,15,False
6441,Integrated bandwidth-monitored budgetary management - Simulation Game,Right type age national woman. Machine conference human walk shake power our.,2018-03-17,13.66,0.0,10,False
6442,Down-sized demand-driven access - RPG Game,Difference away way movement together. Per walk project job fill.,2022-08-07,13.72,0.18,10,False
6443,Stand-alone disintermediate capability - Adventure Game,Bill road tree popular soldier seem. Land carry agent.,2017-07-15,20.49,0.75,5,False
6444,Configurable clear-thinking installation - Adventure Game,Until wind bank key arrive. Least draw surface because wall glass present into.,2020-10-06,48.98,0.0,,True
6445,Open-architected methodical Graphic Interface - Strategy Game,Opportunity religious eat alone. Play movie painting this suffer political relate. Number let marriage.,2016-07-29,66.94,0.0,,True
6446,Function-based heuristic application - Puzzle Game,Trial within apply. Probably both affect region while draw. Take my edge job figure.,2020-11-24,25.38,0.01,10,True
6447,Up-sized client-server knowledgebase - Shooter Game,Write not machine pick democratic. Physical write say mean administration.,2019-06-03,34.25,0.0,,True
6448,Secured foreground interface - Action Game,Hundred behind also.,2024-02-07,22.32,0.0,,False
6449,Fully-configurable leadingedge moderator - Shooter Game,Try employee million today. Big support though relate itself their while. Condition outside sound cut here. Debate admit leave practice fast represent would impact.,2016-02-20,60.56,0.0,,False
6450,Distributed user-facing flexibility - Racing Game,Say play who high fact group toward. Race list detail consider.,2020-07-22,32.87,0.0,,False
6451,Programmable object-oriented Graphic Interface - Racing Game,Bag gun street paper establish. Their keep paper instead.,2015-11-20,29.24,0.0,20,False
6452,Configurable transitional synergy - Action Game,Write order hold outside market there something. No material detail light why follow finish. Fall east skill air the Democrat. Television past image cultural radio above huge.,2017-05-09,28.2,0.0,,True
6453,Enterprise-wide solution-oriented groupware - Simulation Game,Picture knowledge these stuff environment do administration. Cup information hair exist American letter. Walk who story word hot institution.,2020-01-10,63.74,0.0,,True
6454,Networked national capability - Adventure Game,Economy economic admit group religious become. Door other cultural through.,2016-06-04,7.95,0.0,,True
6455,Reactive analyzing knowledge user - Platformer Game,Our significant American subject management. Big hope and employee heart game tonight. Least course organization worker now treat. Window such similar interest receive everyone.,2018-07-16,41.1,0.0,20,True
6456,Persistent fresh-thinking approach - Platformer Game,Cut others health just spend simply economy eye. That idea baby still gun crime book. Letter identify material positive age weight service sound.,2018-04-26,64.86,0.0,10,False
6457,Operative empowering product - Puzzle Game,Beautiful situation president then avoid. Six effect cost four TV. Tax across owner red type benefit life.,2017-05-19,20.91,0.0,15,False
6458,Intuitive web-enabled toolset - MMORPG Game,Charge record trade produce. Guy conference meet little baby.,2016-08-21,24.29,0.0,0,False
6459,Managed client-driven hub - Platformer Game,According read notice stage gas. Member standard everybody like fire establish age five. Charge of ask partner responsibility agreement play support. Discuss soon break agreement management.,2019-09-11,52.68,0.0,0,True
6460,Multi-lateral transitional infrastructure - Simulation Game,Issue us call especially though create. Beyond large history. Ready knowledge traditional environmental final suggest commercial consider.,2023-05-18,42.78,0.0,,False
6461,Programmable scalable instruction set - Adventure Game,Difficult wait him operation next reveal. System rise compare score case north. By cause once of economy another fish.,2019-08-01,13.37,0.0,,True
6462,Integrated full-range policy - Adventure Game,Candidate far culture. Floor adult soldier above knowledge. Land without behavior just capital.,2017-04-28,19.81,0.0,20,False
6463,Distributed background forecast - Racing Game,Measure season range sister. Firm lot rate later above minute evening. Officer within national gas themselves.,2024-11-17,38.66,0.0,20,False
6464,Configurable zero tolerance service-desk - Adventure Game,Pm range I. Beyond child politics mind. Land whole part always actually expert. Stop reflect final message skin trip what with.,2023-11-10,23.32,0.41,,False
6465,Open-architected even-keeled contingency - Casual Game,Mouth put add cultural pass to thank. Side white bank center positive.,2018-06-11,43.98,0.0,,False
6466,Seamless incremental paradigm - Adventure Game,Light realize later general style base image. Finally impact cause check onto.,2018-01-17,68.87,0.28,0,True
